codigo,nombre,descripcion,lista_de_valor_codigo,vigencia
13908,QINEQI,QINEQI,04,S
13909,REYES,REYES,04,S
13910,SOKIDA,SOKIDA,04,S
13911,VILLARROEL HERMANOS,VILLARROEL HERMANOS,04,S
13912,BARNARD CRONE,BARNARD CRONE,04,S
13913,HENSING,HENSING,04,S
13914,MACK DANIE,MACK DANIE,04,S
13915,MONJE E HIJOS,MONJE E HIJOS,04,S
13916,TECNOMAD,TECNOMAD,04,S
13917,ZHONGTONG,ZHONGTONG,04,S
13918,DEUTZ FAHR,DEUTZ FAHR,04,S
13919,FABRE,FABRE,04,S
13920,REFER FREUHAUF,REFER FREUHAUF,04,S
13921,YING YUE,YING YUE,04,S
13922,GROVE CRANE,GROVE CRANE,04,S
13923,LILLOVAL,LILLOVAL,04,S
13924,PLACIMEC,PLACIMEC,04,S
13925,RICKARDSSONS,RICKARDSSONS,04,S
13926,STAR ROAD,STAR ROAD,04,S
13927,TOSCANA,TOSCANA,04,S
13928,ZUKIDA,ZUKIDA,04,S
13929,ZX,ZX,04,S
13930,ALIEN LONGBO,ALIEN LONGBO,04,S
13931,NUNTA,NUNTA,04,S
13932,TIRRENA,TIRRENA,04,S
13933,BDR,BDR,04,S
13934,CRAYEN,CRAYEN,04,S
13935,DEUTZ FAHAR,DEUTZ FAHAR,04,S
13936,FERROCRET,FERROCRET,04,S
13937,IMEG,IMEG,04,S
13938,TRANSEM,TRANSEM,04,S
13939,BKM,BKM,04,S
13940,BXS,BXS,04,S
13941,GARTRACK,GARTRACK,04,S
13942,HURRICANE,HURRICANE,04,S
13943,LUOYANG,LUOYANG,04,S
13944,MIMOTO,MIMOTO,04,S
13945,OSHK,OSHK,04,S
13946,BRAVO,BRAVO,04,S
13947,BULLET,BULLET,04,S
13948,HECTOR CORNEJO,HECTOR CORNEJO,04,S
13949,ITAL MEC,ITAL MEC,04,S
13950,QINGQI SHINERAY,QINGQI SHINERAY,04,S
13951,OCENIC,OCENIC,04,S
13952,AGRALEWALK,AGRALEWALK,04,S
13953,AONE,AONE,04,S
13954,ARAGON,ARAGON,04,S
13955,BRP CAN AM,BRP CAN AM,04,S
13956,CHANGLIN,CHANGLIN,04,S
13957,DAYUN,DAYUN,04,S
13958,SPITZ,SPITZ,04,S
13959,TINKEN,TINKEN,04,S
13960,TPI,TPI,04,S
13961,AGRALE WALK,AGRALE WALK,04,S
13962,BASHAN,BASHAN,04,S
13963,TRANSAR,TRANSAR,04,S
13964,E BERRIOS Y CIA LTDA,E BERRIOS Y CIA LTDA,04,S
13965,HONEX,HONEX,04,S
13966,JAC,JAC,04,S
13967,RINGRI,RINGRI,04,S
13968,ROCUNG,ROCUNG,04,S
13969,SPV,SPV,04,S
13970,YINYING,YINYING,04,S
13971,ZHONGNEG,ZHONGNEG,04,S
13972,ADP,ADP,04,S
13973,BETOLINI,BETOLINI,04,S
13974,FREHAU,FREHAU,04,S
13975,HANGCHA,HANGCHA,04,S
13976,HENSIN,HENSIN,04,S
13977,JBC,JBC,04,S
13978,NISSAN FORKLIFT,NISSAN FORKLIFT,04,S
13979,SANTA TERESA,SANTA TERESA,04,S
13980,YONGKANG,YONGKANG,04,S
13981,AIR LIQUIDE,AIR LIQUIDE,04,S
13982,CLINTON,CLINTON,04,S
13983,AMBACHILE,AMBACHILE,04,S
13984,GRAVEN TASKER,GRAVEN TASKER,04,S
13985,MULTITRUCK,MULTITRUCK,04,S
13986,NCH HYDRAULIC SYSTEMS BV,NCH HYDRAULIC SYSTEMS BV,04,S
13987,NICOM,NICOM,04,S
13988,OXBO,OXBO,04,S
13989,QUINGOI,QUINGOI,04,S
13990,YAQI,YAQI,04,S
13991,BENDA,BENDA,04,S
13992,GREAT WALL,GREAT WALL,04,S
13993,MAGNETIC,MAGNETIC,04,S
13994,WANCH,WANCH,04,S
13995,COLOSO MR,COLOSO MR,04,S
13996,DONSEY,DONSEY,04,S
13997,EMBACHILE,EMBACHILE,04,S
13998,FRUEHUF,FRUEHUF,04,S
13999,ROSSON,ROSSON,04,S
14000,THREE RIVERS,THREE RIVERS,04,S
14001,TRANSTEB,TRANSTEB,04,S
14002,VIMAN,VIMAN,04,S
14003,WANCA,WANCA,04,S
14004,ACUVID BEW,ACUVID BEW,04,S
14005,CDT PABLO POBLETE,CDT PABLO POBLETE,04,S
14006,CHUA,CHUA,04,S
14007,DELTA ATV,DELTA ATV,04,S
14008,FELIU,FELIU,04,S
14009,LANCIN,LANCIN,04,S
14010,MO@ON,MO@ON,04,S
14011,PARK,PARK,04,S
14012,TIANJIN FAW,TIANJIN FAW,04,S
14013,TKASAKI,TKASAKI,04,S
14014,DALIAN,DALIAN,04,S
14015,ENRIQUE HEVIA,ENRIQUE HEVIA,04,S
14016,LUZHON,LUZHON,04,S
14017,MACINA,MACINA,04,S
14018,ROADEX,ROADEX,04,S
14019,CAM AM,CAM AM,04,S
14020,CURIMON,CURIMON,04,S
14021,DESOTO,DESOTO,04,S
14022,GREAT WALL MOTORS,GREAT WALL MOTORS,04,S
14023,HU LIFT,HU LIFT,04,S
14024,JOYT,JOYT,04,S
14025,MAXIN,MAXIN,04,S
14026,DOOSAN,DOOSAN,04,S
14027,JINLING,JINLING,04,S
14028,MAQUESONDA,MAQUESONDA,04,S
14029,T Y S,T Y S,04,S
14030,VOGELE,VOGELE,04,S
14031,CHENGDU ENGINEERING,CHENGDU ENGINEERING,04,S
14032,GILI,GILI,04,S
14033,HERO TIME,HERO TIME,04,S
14034,SUNBEAM,SUNBEAM,04,S
14035,TOPAZ,TOPAZ,04,S
14036,A MORAGA,A MORAGA,04,S
14037,CIR,CIR,04,S
14038,EL LIBERTADOR,EL LIBERTADOR,04,S
14039,GEHL F,GEHL F,04,S
14040,JR,JR,04,S
14041,LIFEMG GROUP,LIFEMG GROUP,04,S
14042,QUINGI,QUINGI,04,S
14043,THEKMEC,THEKMEC,04,S
14044,KAIQIEV,KAIQIEV,04,S
14045,TQ,TQ,04,S
14046,YIN XIANG,YIN XIANG,04,S
14047,AREVALO,AREVALO,04,S
14048,ASPEN,ASPEN,04,S
14049,HAFEI,HAFEI,04,S
14050,KAIQI,KAIQI,04,S
14051,ELGIN PELICAN,ELGIN PELICAN,04,S
14052,GAYMOR,GAYMOR,04,S
14053,TRAILBEC,TRAILBEC,04,S
14054,SAME VIGNERON,SAME VIGNERON,04,S
14055,BEARCAT MFG,BEARCAT MFG,04,S
14056,CIMTASA,CIMTASA,04,S
14057,EAGLE BAVER,EAGLE BAVER,04,S
14058,JIAJUE,JIAJUE,04,S
14059,AVAL,AVAL,04,S
14060,CURIMET,CURIMET,04,S
14061,MOTOABC,MOTOABC,04,S
14062,BEMASA,BEMASA,04,S
14063,GPTIZ,GPTIZ,04,S
14064,D&H,D&H,04,S
14065,LLCB,LLCB,04,S
14066,CRAUEN TASKER,CRAUEN TASKER,04,S
14067,LONGSTAR,LONGSTAR,04,S
14068,M CORDANI,M CORDANI,04,S
14069,RELAXED SPORTS,RELAXED SPORTS,04,S
14070,ISM,ISM,04,S
14071,QINGDAO CLINTON,QINGDAO CLINTON,04,S
14072,THUMPSTAR,THUMPSTAR,04,S
14073,RABALME,RABALME,04,S
14074,A S A V,A S A V,04,S
14075,DAVIS MOTORCYCLES,DAVIS MOTORCYCLES,04,S
14076,FREJAUF,FREJAUF,04,S
14077,METALFOR,METALFOR,04,S
14078,SUNDOWNER,SUNDOWNER,04,S
14079,ALL PIG,ALL PIG,04,S
14080,C G B,C G B,04,S
14081,FREGAUSEN,FREGAUSEN,04,S
14082,HR,HR,04,S
14083,METKO,METKO,04,S
14084,BSE,BSE,04,S
14085,HUTCHINSON,HUTCHINSON,04,S
14086,METAL SERVICE,METAL SERVICE,04,S
14087,METSO,METSO,04,S
14088,MONTEMAR,MONTEMAR,04,S
14089,MOTOREYELE,MOTOREYELE,04,S
14090,MUELLER MITTELTAL,MUELLER MITTELTAL,04,S
14091,NISI,NISI,04,S
14092,RENEGADE,RENEGADE,04,S
14093,SCHENIC,SCHENIC,04,S
14094,UTV INTERNATIONAL,UTV INTERNATIONAL,04,S
14095,DETROIT,DETROIT,04,S
14096,METAL SERVICE LTDA,METAL SERVICE LTDA,04,S
14097,T VLADAM,T VLADAM,04,S
14098,GENIE,GENIE,04,S
14099,APV,APV,04,S
14100,JIA JUE,JIA JUE,04,S
14101,PEGE,PEGE,04,S
14102,TAN,TAN,04,S
14103,ZHEJIANG F,ZHEJIANG F,04,S
14104,ATIMCHILE,ATIMCHILE,04,S
14105,SHAANXI,SHAANXI,04,S
14106,STEWART STEVENSON,STEWART STEVENSON,04,S
14107,BOSQUE,BOSQUE,04,S
14108,JC,JC,04,S
14109,JHH,JHH,04,S
14110,JUAN ROZAS,JUAN ROZAS,04,S
14111,SAMSON,SAMSON,04,S
14112,SCORPA,SCORPA,04,S
14113,ANGLIO,ANGLIO,04,S
14114,MAESTVERA,MAESTVERA,04,S
14115,MIAMI TRAILER F,MIAMI TRAILER F,04,S
14116,CIMC,CIMC,04,S
14117,FREJAUS,FREJAUS,04,S
14118,KAILANT,KAILANT,04,S
14119,MATRIX,MATRIX,04,S
14120,PHANTOM R4I,PHANTOM R4I,04,S
14121,PINO,PINO,04,S
14122,PPM P&H,PPM P&H,04,S
14123,SIP,SIP,04,S
14124,WULING,WULING,04,S
14125,ALBA MOTORS,ALBA MOTORS,04,S
14126,BASTT,BASTT,04,S
14127,BIGDOG,BIGDOG,04,S
14128,FORSON,FORSON,04,S
14129,FRUEHAVE,FRUEHAVE,04,S
14130,JAPON,JAPON,04,S
14131,LARRAIN,LARRAIN,04,S
14132,OLEGA,OLEGA,04,S
14133,TAUTLINER,TAUTLINER,04,S
14134,ZHEJIANG MAXIMAL-F,ZHEJIANG MAXIMAL-F,04,S
14135,J FREIG ING,J FREIG ING,04,S
14136,BERANZONI,BERANZONI,04,S
14137,CLARK BROWN,CLARK BROWN,04,S
14138,HOVER,HOVER,04,S
14139,INCOMET,INCOMET,04,S
14140,MAESTRANZA CABRERO,MAESTRANZA CABRERO,04,S
14141,MAINBON,MAINBON,04,S
14142,TEREX CIFALI,TEREX CIFALI,04,S
14143,LAN DUN,LAN DUN,04,S
14144,MOTO ABC,MOTO ABC,04,S
14145,TORRES,TORRES,04,S
14146,SOHERTZER,SOHERTZER,04,S
14147,MOTOSTOCK,MOTOSTOCK,04,S
14148,O M V,O M V,04,S
14149,PINES,PINES,04,S
14150,T SAEZ,T SAEZ,04,S
14151,ABC,ABC,04,S
14152,A M Z,A M Z,04,S
14153,TRANYMEC,TRANYMEC,04,S
14154,METAL MECANICA STO DGO,METAL MECANICA STO DGO,04,S
14155,FREE HOUSE,FREE HOUSE,04,S
14156,LA CLASS,LA CLASS,04,S
14157,LILLO,LILLO,04,S
14158,POSEIDON,POSEIDON,04,S
14159,SO,SO,04,S
14160,METALURGICA ROLON,METALURGICA ROLON,04,S
14161,HORTON,HORTON,04,S
14162,JIGUE,JIGUE,04,S
14163,WILDE,WILDE,04,S
14164,YIBEN,YIBEN,04,S
14165,BENYI,BENYI,04,S
14166,CHERY,CHERY,04,S
14167,POLINI,POLINI,04,S
14168,TRAILER LIMITED,TRAILER LIMITED,04,S
14169,ZOTYE,ZOTYE,04,S
14170,PME,PME,04,S
14171,COMAE,COMAE,04,S
14172,FXS,FXS,04,S
14173,HINOMOTO,HINOMOTO,04,S
14174,ZHOONGNENG,ZHOONGNENG,04,S
14175,FX,FX,04,S
14176,GOLD CHICK,GOLD CHICK,04,S
14177,MOTOGUZZI,MOTOGUZZI,04,S
14178,TALLER VR,TALLER VR,04,S
14179,BLITZ,BLITZ,04,S
14180,EMI LOAD LUGG,EMI LOAD LUGG,04,S
14181,GLOBUS ATV,GLOBUS ATV,04,S
14182,MITSUBISHI FUSO,MITSUBISHI FUSO,04,S
14183,RUNNER,RUNNER,04,S
14184,XIINGHUE,XIINGHUE,04,S
14185,HEMSIM,HEMSIM,04,S
14186,SEM,SEM,04,S
14187,SHANTUI,SHANTUI,04,S
14188,VATRA,VATRA,04,S
14189,DOFER,DOFER,04,S
14190,MOTORMA,MOTORMA,04,S
14191,PITBIKES,PITBIKES,04,S
14192,ALMEIDA,ALMEIDA,04,S
14193,TRANDRES,TRANDRES,04,S
14194,DADYW,DADYW,04,S
14195,FAB,FAB,04,S
14196,KING LONG,KING LONG,04,S
14197,KOEHLER,KOEHLER,04,S
14198,LAHSEN,LAHSEN,04,S
14199,NETZER SERENI,NETZER SERENI,04,S
14200,OBREQUE,OBREQUE,04,S
14201,POWERPLUS,POWERPLUS,04,S
14202,RACING,RACING,04,S
14203,THRUWAY,THRUWAY,04,S
14204,TRAVIN TASKEN,TRAVIN TASKEN,04,S
14205,XYNGUE,XYNGUE,04,S
14206,MATHER PLATT,MATHER PLATT,04,S
14207,NIKAOMA TRAILER,NIKAOMA TRAILER,04,S
14208,PICHON,PICHON,04,S
14209,PIT BIKES,PIT BIKES,04,S
14210,SCHERTZER,SCHERTZER,04,S
14211,XINYUE,XINYUE,04,S
14212,CAN AM BRP,CAN AM BRP,04,S
14213,GUOWEI,GUOWEI,04,S
14214,HAOJIN,HAOJIN,04,S
14215,ISCZ,ISCZ,04,S
14216,LA VARA,LA VARA,04,S
14217,LOCIN,LOCIN,04,S
14218,MU@IZ,MU@IZ,04,S
14219,TM MOTO,TM MOTO,04,S
14220,ALFAB,ALFAB,04,S
14221,CHENGGONG,CHENGGONG,04,S
14222,CLASS,CLASS,04,S
14223,FOTON,FOTON,04,S
14224,GLOBOS A TV,GLOBOS A TV,04,S
14225,GREAT NORTHERN,GREAT NORTHERN,04,S
14226,GUOWEZ,GUOWEZ,04,S
14227,GUOWGI,GUOWGI,04,S
14228,KILON,KILON,04,S
14229,KKM,KKM,04,S
14230,MBW,MBW,04,S
14231,NABORS,NABORS,04,S
14232,QUINGQI,QUINGQI,04,S
14233,SASAKI,SASAKI,04,S
14234,SOCIETE COMONT F,SOCIETE COMONT F,04,S
14235,HOBBY,HOBBY,04,S
14236,KANGCHAO,KANGCHAO,04,S
14237,RAMA,RAMA,04,S
14238,REBUILT,REBUILT,04,S
14239,SCHLUMBERGER,SCHLUMBERGER,04,S
14240,TRADERS,TRADERS,04,S
14241,BAODIAO,BAODIAO,04,S
14242,BOGAN,BOGAN,04,S
14243,CAPACCIO BUSH HOT,CAPACCIO BUSH HOT,04,S
14244,ISY,ISY,04,S
14245,SIPRE F,SIPRE F,04,S
14246,SUNL 950,SUNL 950,04,S
14247,FRIBEST,FRIBEST,04,S
14248,KIMLON,KIMLON,04,S
14249,POLIRAM,POLIRAM,04,S
14250,GOMATRO,GOMATRO,04,S
14251,GOSNEUK,GOSNEUK,04,S
14252,HC BY NI,HC BY NI,04,S
14253,MILLENIUM,MILLENIUM,04,S
14254,SNOW,SNOW,04,S
14255,SUNL,SUNL,04,S
14256,WALINGA,WALINGA,04,S
14257,ARTIC CAT,ARTIC CAT,04,S
14258,JASON,JASON,04,S
14259,LUREYE,LUREYE,04,S
14260,OMBU,OMBU,04,S
14261,POLARIS MAGNUM,POLARIS MAGNUM,04,S
14262,SUNWARD,SUNWARD,04,S
14263,TROOPER,TROOPER,04,S
14264,BGS,BGS,04,S
14265,MUNIMETAL,MUNIMETAL,04,S
14266,J FREIG,J FREIG,04,S
14267,JUAN SOBARZO OPAZO,JUAN SOBARZO OPAZO,04,S
14268,SELIA,SELIA,04,S
14269,YINXIANG,YINXIANG,04,S
14270,DONFENG BEMAQ,DONFENG BEMAQ,04,S
14271,GLOBUS,GLOBUS,04,S
14272,MAYSIB,MAYSIB,04,S
14273,SACHS BIKES,SACHS BIKES,04,S
14274,AGNA,AGNA,04,S
14275,JOSTO,JOSTO,04,S
14276,REMBAUT,REMBAUT,04,S
14277,TIANNA,TIANNA,04,S
14278,TORITO,TORITO,04,S
14279,BLUMEN,BLUMEN,04,S
14280,BUCHER,BUCHER,04,S
14281,DOFER CHASSIS,DOFER CHASSIS,04,S
14282,HENSIN LIFAN,HENSIN LIFAN,04,S
14283,JMT,JMT,04,S
14284,UNKN,UNKN,04,S
14285,WANGYE,WANGYE,04,S
14286,CBI,CBI,04,S
14287,EMBATRUCK,EMBATRUCK,04,S
14288,H MOTOS,H MOTOS,04,S
14289,LINK BELT CRANE,LINK BELT CRANE,04,S
14290,SAUERBURGER,SAUERBURGER,04,S
14291,AKASAKI,AKASAKI,04,S
14292,CHIEFTAN,CHIEFTAN,04,S
14293,HAWAI,HAWAI,04,S
14294,METARCRAFT,METARCRAFT,04,S
14295,TEKASAKI,TEKASAKI,04,S
14296,FAST WIND,FAST WIND,04,S
14297,KING ROAD,KING ROAD,04,S
14298,JCM,JCM,04,S
14299,MACC,MACC,04,S
14300,STORM,STORM,04,S
14301,TRAVIS FRAMELESS,TRAVIS FRAMELESS,04,S
14302,XIAMEN,XIAMEN,04,S
14303,FIREMAX,FIREMAX,04,S
14304,GARRIDO,GARRIDO,04,S
14305,TIANMA,TIANMA,04,S
14306,YEPEAR,YEPEAR,04,S
14307,FORK LIFT,FORK LIFT,04,S
14308,CF MOTO,CF MOTO,04,S
14309,LAUDINI,LAUDINI,04,S
14310,GOOSENECK,GOOSENECK,04,S
14311,SERRA,SERRA,04,S
14312,TRASIN TASKEN,TRASIN TASKEN,04,S
14313,SPIDER,SPIDER,04,S
14314,JAHA,JAHA,04,S
14315,PESCO,PESCO,04,S
14316,KIKER,KIKER,04,S
14317,SIUSKI,SIUSKI,04,S
14318,HAYES,HAYES,04,S
14319,YING XIANG,YING XIANG,04,S
14320,MAXIMOTOR,MAXIMOTOR,04,S
14321,DFS200,DFS200,04,S
14322,MKS,MKS,04,S
14323,DAMMANN,DAMMANN,04,S
14324,CARRIE,CARRIE,04,S
14325,DAVIS,DAVIS,04,S
14326,DIFONT,DIFONT,04,S
14327,HY MOTO,HY MOTO,04,S
14328,JON WAY,JON WAY,04,S
14329,REXINGER,REXINGER,04,S
14330,UTE USTS,UTE USTS,04,S
14331,VASALLI,VASALLI,04,S
14332,XG,XG,04,S
14333,INVERMOTO,INVERMOTO,04,S
14334,J O M M,J O M M,04,S
14335,KINROD,KINROD,04,S
14336,KYNGO,KYNGO,04,S
14337,LONGGONG,LONGGONG,04,S
14338,L & J,L & J,04,S
14339,MOSKITO,MOSKITO,04,S
14340,MOTOSTOCK MSK,MOTOSTOCK MSK,04,S
14341,SOFIA,SOFIA,04,S
14342,CONMETAL,CONMETAL,04,S
14343,CROP MASTER,CROP MASTER,04,S
14345,TEXAS,TEXAS,04,S
14346,TWISTER,TWISTER,04,S
14347,ZHONGNAUG,ZHONGNAUG,04,S
14348,SANYANG SYM,SANYANG SYM,04,S
14349,BUGGY WORLD,BUGGY WORLD,04,S
14350,DMX MOTORS,DMX MOTORS,04,S
14351,FIAT SOMECA,FIAT SOMECA,04,S
14352,GOOD TIMES,GOOD TIMES,04,S
14353,HAWK MSK,HAWK MSK,04,S
14354,HUATION,HUATION,04,S
14355,PKM,PKM,04,S
14356,XINGHUE,XINGHUE,04,S
14357,RODOLFO JARA,RODOLFO JARA,04,S
14358,CHOPPER UM,CHOPPER UM,04,S
14359,CLAND,CLAND,04,S
14360,HAOJUE,HAOJUE,04,S
14361,HONGDU,HONGDU,04,S
14362,QUE MATA,QUE MATA,04,S
14363,SK,SK,04,S
14364,ZHONGNEUG,ZHONGNEUG,04,S
14365,MONDIAL,MONDIAL,04,S
14366,DUCATI,DUCATI,04,S
14367,CIMA,CIMA,04,S
14368,DIONEER,DIONEER,04,S
14369,DODGE CHRYSLER,DODGE CHRYSLER,04,S
14370,FREMA,FREMA,04,S
14371,KINROAD,KINROAD,04,S
14372,MECANIZADOS LIZANA,MECANIZADOS LIZANA,04,S
14373,MET VERGARA HNOS LTDA,MET VERGARA HNOS LTDA,04,S
14374,CORINA TRAILLERS,CORINA TRAILLERS,04,S
14375,DEN,DEN,04,S
14376,DUMPER ROCCO,DUMPER ROCCO,04,S
14377,KOPPLINGS,KOPPLINGS,04,S
14378,LONCIN CHOPPER,LONCIN CHOPPER,04,S
14379,NEW IDEA,NEW IDEA,04,S
14380,SUUL,SUUL,04,S
14381,BEAVER,BEAVER,04,S
14382,GVOWEL,GVOWEL,04,S
14383,RIO MAIPO,RIO MAIPO,04,S
14384,ASCORY,ASCORY,04,S
14385,CLARK RANGER,CLARK RANGER,04,S
14386,GUOBEN,GUOBEN,04,S
14387,GUOWEL,GUOWEL,04,S
14388,HC HAGCHA,HC HAGCHA,04,S
14389,HSUN,HSUN,04,S
14390,MYG TRAILER,MYG TRAILER,04,S
14391,REMFAB,REMFAB,04,S
14392,YINGAN,YINGAN,04,S
14393,BASSLER,BASSLER,04,S
14394,CARTER,CARTER,04,S
14395,FLEMEC,FLEMEC,04,S
14396,MAXFRAN,MAXFRAN,04,S
14397,ROECHLING,ROECHLING,04,S
14398,YG,YG,04,S
14399,BEARCAT,BEARCAT,04,S
14400,IMAQ,IMAQ,04,S
14401,SOLMEQ,SOLMEQ,04,S
14402,BESCO,BESCO,04,S
14403,HAOJIM,HAOJIM,04,S
14404,JIMNA,JIMNA,04,S
14405,BERTOLONI,BERTOLONI,04,S
14406,MAURICIO CARRILLO,MAURICIO CARRILLO,04,S
14407,MOTOCOOL,MOTOCOOL,04,S
14408,SHENZHEN,SHENZHEN,04,S
14409,GME,GME,04,S
14410,LIFAN TITAN,LIFAN TITAN,04,S
14411,MI MOTO,MI MOTO,04,S
14412,SOVAL,SOVAL,04,S
14413,VEHILEC,VEHILEC,04,S
14414,VENTON,VENTON,04,S
14415,KINGRODD,KINGRODD,04,S
14416,RUCONGO,RUCONGO,04,S
14417,VITALMETAL,VITALMETAL,04,S
14418,LC LONCIN,LC LONCIN,04,S
14419,UNISON,UNISON,04,S
14420,WEMA,WEMA,04,S
14421,TOP RACE,TOP RACE,04,S
14422,LEXION CATERPILLAR,LEXION CATERPILLAR,04,S
14423,G SCHIAPPACASSE M,G SCHIAPPACASSE M,04,S
14424,HONEI,HONEI,04,S
14425,HONLEI SHINERAY,HONLEI SHINERAY,04,S
14426,SOUNL,SOUNL,04,S
14427,BUELL LIGHTNING,BUELL LIGHTNING,04,S
14428,DMX,DMX,04,S
14429,FORD FLEETWOOD,FORD FLEETWOOD,04,S
14430,INCONEV,INCONEV,04,S
14431,MCK,MCK,04,S
14432,SUPER FORZON MAYER,SUPER FORZON MAYER,04,S
14433,MLC,MLC,04,S
14434,CFMOTOS,CFMOTOS,04,S
14435,CF MOTOS,CF MOTOS,04,S
14436,CM,CM,04,S
14437,ECONOLINE TRAILERS,ECONOLINE TRAILERS,04,S
14438,EXTEC,EXTEC,04,S
14439,FARMOTRUCK LTDA,FARMOTRUCK LTDA,04,S
14440,HVA MAQUINARIAS,HVA MAQUINARIAS,04,S
14441,SAN VALENTIN,SAN VALENTIN,04,S
14442,SAUER BURGER,SAUER BURGER,04,S
14443,GROENEWEGE,GROENEWEGE,04,S
14444,MSM,MSM,04,S
14445,SPOTTER,SPOTTER,04,S
14446,SPYDEER,SPYDEER,04,S
14447,TRAVERSO,TRAVERSO,04,S
14448,ALLSOUT,ALLSOUT,04,S
14449,ARN,ARN,04,S
14450,HUATIAN,HUATIAN,04,S
14451,SINOTRUK,SINOTRUK,04,S
14452,STACKER,STACKER,04,S
14453,TECHNOVA,TECHNOVA,04,S
14454,TROVILLET,TROVILLET,04,S
14455,VACUUM,VACUUM,04,S
14456,MAESTRANZA MONJE E HIJOS,MAESTRANZA MONJE E HIJOS,04,S
14457,TRUCK,TRUCK,04,S
14458,BUDA,BUDA,04,S
14459,MANEC,MANEC,04,S
14460,RUDEL,RUDEL,04,S
14461,SALJES,SALJES,04,S
14462,SPADA,SPADA,04,S
14463,SPYDER,SPYDER,04,S
14464,HYDRO AX,HYDRO AX,04,S
14465,ISAL,ISAL,04,S
14466,CPI,CPI,04,S
14467,MOTIV TRAILER,MOTIV TRAILER,04,S
14468,SEMMCO,SEMMCO,04,S
14469,TASKERS TRAILER,TASKERS TRAILER,04,S
14470,WEJEL,WEJEL,04,S
14471,ZHONGXING,ZHONGXING,04,S
14472,ULTRAVAC,ULTRAVAC,04,S
14473,WHIPPET OVERLAND,WHIPPET OVERLAND,04,S
14474,DEIMLER BENZ,DEIMLER BENZ,04,S
14475,TRAIJER,TRAIJER,04,S
14476,TRIEL NT,TRIEL NT,04,S
14477,WESTERN ATLAS INTERNATIONAL,WESTERN ATLAS INTERNATIONAL,04,S
14478,IMPUT OUTPUT,IMPUT OUTPUT,04,S
14479,KYNCO,KYNCO,04,S
14480,SOUGTHON,SOUGTHON,04,S
14481,TKAVINTASKEN,TKAVINTASKEN,04,S
14482,KENT,KENT,04,S
14483,MPD,MPD,04,S
14484,SHANTUO,SHANTUO,04,S
14485,HARDY 1,HARDY 1,04,S
14486,HC F,HC F,04,S
14487,SUNLONG,SUNLONG,04,S
14488,TIMBCO VALMET,TIMBCO VALMET,04,S
14489,VERUCCI,VERUCCI,04,S
14490,HARDY 2,HARDY 2,04,S
14491,IVECO SCORZA,IVECO SCORZA,04,S
14492,JH,JH,04,S
14493,METALSUR,METALSUR,04,S
14494,KOVATCH,KOVATCH,04,S
14495,DONF FENG,DONF FENG,04,S
14496,INPUT OUTPUT,INPUT OUTPUT,04,S
14497,HAFEI MOTORS,HAFEI MOTORS,04,S
14498,MILAM S,MILAM S,04,S
14499,TRAYMOVIL,TRAYMOVIL,04,S
14500,OLYMPIA,OLYMPIA,04,S
14501,POWERPAC,POWERPAC,04,S
14502,M CID 005,M CID 005,04,S
14503,INTERSTATE,INTERSTATE,04,S
14504,KEEWAY,KEEWAY,04,S
14505,CERMOTO,CERMOTO,04,S
14506,DANWAY,DANWAY,04,S
14507,IOST,IOST,04,S
14508,JI ANGSU JINGJIANG,JI ANGSU JINGJIANG,04,S
14509,URBAN,URBAN,04,S
14510,VIBERTTI,VIBERTTI,04,S
14511,EBH,EBH,04,S
14512,ELGIN SWEEPER,ELGIN SWEEPER,04,S
14513,HUAYMA,HUAYMA,04,S
14514,KLEEMANN,KLEEMANN,04,S
14515,JRM,JRM,04,S
14516,QUEMOTO,QUEMOTO,04,S
14517,ACERBI,ACERBI,04,S
14518,KME,KME,04,S
14519,SICAO,SICAO,04,S
14520,STECO,STECO,04,S
14521,TAKEUCHI,TAKEUCHI,04,S
14522,DFM,DFM,04,S
14523,SHANDON LINGONG CONS,SHANDON LINGONG CONS,04,S
14524,STVOUGHTON,STVOUGHTON,04,S
14525,TEREX DEMAG,TEREX DEMAG,04,S
14526,ARAYA,ARAYA,04,S
14527,BETO,BETO,04,S
14528,BORTEX,BORTEX,04,S
14529,COMERCIAL IRON,COMERCIAL IRON,04,S
14530,DONRAM,DONRAM,04,S
14531,GYG,GYG,04,S
14532,HAWK,HAWK,04,S
14533,SKATTEFRI,SKATTEFRI,04,S
14534,VL,VL,04,S
14535,VITALE,VITALE,04,S
14536,ALUMETAL,ALUMETAL,04,S
14537,SMA,SMA,04,S
14538,MOTORCYCLES,MOTORCYCLES,04,S
14539,SICILIAN,SICILIAN,04,S
14540,ZHEJIANG MAXIMAL FOR,ZHEJIANG MAXIMAL FOR,04,S
14541,TRAYLOR,TRAYLOR,04,S
14542,ZAP,ZAP,04,S
14543,ADVANCE EXTERRA,ADVANCE EXTERRA,04,S
14544,ASIA MOTORS TRADING AMT,ASIA MOTORS TRADING AMT,04,S
14545,MIGUEL SALAS,MIGUEL SALAS,04,S
14546,UNION TRAILER,UNION TRAILER,04,S
14547,BARFORD,BARFORD,04,S
14548,LOAD LUGGER,LOAD LUGGER,04,S
14549,RICHMOND LOX EQUIPMENT COMP,RICHMOND LOX EQUIPMENT COMP,04,S
14550,RICHMOND LOX EQUIPMENT C,RICHMOND LOX EQUIPMENT C,04,S
